"subject" "activities" "variable" "average"
18 "walk" "fBodyBodyGyroJerkMag-std()" -0.778468785178571
18 "walkdownstairs" "tBodyAcc-mean()-X" 0.290220596
18 "walkdownstairs" "tBodyAcc-mean()-Y" -0.0161223254343636
18 "walkdownstairs" "tBodyAcc-mean()-Z" -0.102812486163636
18 "walkdownstairs" "tGravityAcc-mean()-X" 0.928529825636364
18 "walkdownstairs" "tGravityAcc-mean()-Y" -0.233555795818182
18 "walkdownstairs" "tGravityAcc-mean()-Z" -0.0532325556909091
18 "walkdownstairs" "tBodyAccJerk-mean()-X" 0.0887960774236364
18 "walkdownstairs" "tBodyAccJerk-mean()-Y" 0.00490957828545455
18 "walkdownstairs" "tBodyAccJerk-mean()-Z" -0.00976919860181818
18 "walkdownstairs" "tBodyGyro-mean()-X" -0.0947744132709091
18 "walkdownstairs" "tBodyGyro-mean()-Y" -0.0358416396398182
18 "walkdownstairs" "tBodyGyro-mean()-Z" 0.102889135605455
18 "walkdownstairs" "tBodyGyroJerk-mean()-X" -0.0740742530818182
18 "walkdownstairs" "tBodyGyroJerk-mean()-Y" -0.0502235452527273
18 "walkdownstairs" "tBodyGyroJerk-mean()-Z" -0.0493806818727273
18 "walkdownstairs" "tBodyAccMag-mean()" -0.298083875272727
18 "walkdownstairs" "tGravityAccMag-mean()" -0.298083875272727
18 "walkdownstairs" "tBodyAccJerkMag-mean()" -0.474565556545455
18 "walkdownstairs" "tBodyGyroMag-mean()" -0.379138578
18 "walkdownstairs" "tBodyGyroJerkMag-mean()" -0.704713922727273
18 "walkdownstairs" "fBodyAcc-mean()-X" -0.363267142727273
18 "walkdownstairs" "fBodyAcc-mean()-Y" -0.311375766363636
18 "walkdownstairs" "fBodyAcc-mean()-Z" -0.509035214909091
18 "walkdownstairs" "fBodyAccJerk-mean()-X" -0.428206480909091
18 "walkdownstairs" "fBodyAccJerk-mean()-Y" -0.469826199090909
18 "walkdownstairs" "fBodyAccJerk-mean()-Z" -0.629860188545455
18 "walkdownstairs" "fBodyGyro-mean()-X" -0.495923560872727
18 "walkdownstairs" "fBodyGyro-mean()-Y" -0.640550364
18 "walkdownstairs" "fBodyGyro-mean()-Z" -0.456570062727273
18 "walkdownstairs" "fBodyAccMag-mean()" -0.262927055836364
18 "walkdownstairs" "fBodyBodyAccJerkMag-mean()" -0.402092989454545
18 "walkdownstairs" "fBodyBodyGyroMag-mean()" -0.608154201818182
18 "walkdownstairs" "fBodyBodyGyroJerkMag-mean()" -0.752672596545454
18 "walkdownstairs" "tBodyAcc-std()-X" -0.316018668181818
18 "walkdownstairs" "tBodyAcc-std()-Y" -0.252778332909091
18 "walkdownstairs" "tBodyAcc-std()-Z" -0.414131286181818
18 "walkdownstairs" "tGravityAcc-std()-X" -0.959819003272727
18 "walkdownstairs" "tGravityAcc-std()-Y" -0.932605112909091
18 "walkdownstairs" "tGravityAcc-std()-Z" -0.921145135454545
18 "walkdownstairs" "tBodyAccJerk-std()-X" -0.404211549454545
18 "walkdownstairs" "tBodyAccJerk-std()-Y" -0.449196779272727
18 "walkdownstairs" "tBodyAccJerk-std()-Z" -0.658751143272727
18 "walkdownstairs" "tBodyGyro-std()-X" -0.508980506236364
18 "walkdownstairs" "tBodyGyro-std()-Y" -0.605760051454545
18 "walkdownstairs" "tBodyGyro-std()-Z" -0.487987254727273
18 "walkdownstairs" "tBodyGyroJerk-std()-X" -0.67904381
18 "walkdownstairs" "tBodyGyroJerk-std()-Y" -0.759575305090909
18 "walkdownstairs" "tBodyGyroJerk-std()-Z" -0.617264143636364
18 "walkdownstairs" "tBodyAccMag-std()" -0.247895799945455
18 "walkdownstairs" "tGravityAccMag-std()" -0.247895799945455
18 "walkdownstairs" "tBodyAccJerkMag-std()" -0.401852931636364
18 "walkdownstairs" "tBodyGyroMag-std()" -0.509127694145455
18 "walkdownstairs" "tBodyGyroJerkMag-std()" -0.755271060545455
18 "walkdownstairs" "fBodyAcc-std()-X" -0.299071046727273
18 "walkdownstairs" "fBodyAcc-std()-Y" -0.270733469272727
18 "walkdownstairs" "fBodyAcc-std()-Z" -0.410948957090909
18 "walkdownstairs" "fBodyAccJerk-std()-X" -0.432952352727273
18 "walkdownstairs" "fBodyAccJerk-std()-Y" -0.464867762545455
18 "walkdownstairs" "fBodyAccJerk-std()-Z" -0.686070714727273
18 "walkdownstairs" "fBodyGyro-std()-X" -0.520265118090909
18 "walkdownstairs" "fBodyGyro-std()-Y" -0.591126866545455
18 "walkdownstairs" "fBodyGyro-std()-Z" -0.546180345818182
18 "walkdownstairs" "fBodyAccMag-std()" -0.358196956545455
18 "walkdownstairs" "fBodyBodyAccJerkMag-std()" -0.406530939090909
18 "walkdownstairs" "fBodyBodyGyroMag-std()" -0.533710841236364
18 "walkdownstairs" "fBodyBodyGyroJerkMag-std()" -0.776764262181818
18 "walkupstairs" "tBodyAcc-mean()-X" 0.265009411724138
18 "walkupstairs" "tBodyAcc-mean()-Y" -0.0234222763918569
18 "walkupstairs" "tBodyAcc-mean()-Z" -0.112124969724138
18 "walkupstairs" "tGravityAcc-mean()-X" 0.887001053448276
18 "walkupstairs" "tGravityAcc-mean()-Y" -0.308658637931034
18 "walkupstairs" "tGravityAcc-mean()-Z" -0.102864878
18 "walkupstairs" "tBodyAccJerk-mean()-X" 0.0851399297413793
18 "walkupstairs" "tBodyAccJerk-mean()-Y" 0.0199702905844828
18 "walkupstairs" "tBodyAccJerk-mean()-Z" 0.00437910231551724
18 "walkupstairs" "tBodyGyro-mean()-X" -0.0117619873637931
18 "walkupstairs" "tBodyGyro-mean()-Y" -0.0781131355724138
18 "walkupstairs" "tBodyGyro-mean()-Z" 0.0891844288775862
18 "walkupstairs" "tBodyGyroJerk-mean()-X" -0.100504797854483
18 "walkupstairs" "tBodyGyroJerk-mean()-Y" -0.0510417757551724
18 "walkupstairs" "tBodyGyroJerk-mean()-Z" -0.0744323286310345
18 "walkupstairs" "tBodyAccMag-mean()" -0.276523117241379
18 "walkupstairs" "tGravityAccMag-mean()" -0.276523117241379
18 "walkupstairs" "tBodyAccJerkMag-mean()" -0.588776257586207
18 "walkupstairs" "tBodyGyroMag-mean()" -0.372513151551724
18 "walkupstairs" "tBodyGyroJerkMag-mean()" -0.774565577241379
18 "walkupstairs" "fBodyAcc-mean()-X" -0.454487132931034
18 "walkupstairs" "fBodyAcc-mean()-Y" -0.357855217413793
18 "walkupstairs" "fBodyAcc-mean()-Z" -0.518355640344828
18 "walkupstairs" "fBodyAccJerk-mean()-X" -0.573395407241379
18 "walkupstairs" "fBodyAccJerk-mean()-Y" -0.571582050344828
18 "walkupstairs" "fBodyAccJerk-mean()-Z" -0.724719399310345
18 "walkupstairs" "fBodyGyro-mean()-X" -0.584281220517241
18 "walkupstairs" "fBodyGyro-mean()-Y" -0.646375118103448
18 "walkupstairs" "fBodyGyro-mean()-Z" -0.494697290172414
18 "walkupstairs" "fBodyAccMag-mean()" -0.419966380724138
18 "walkupstairs" "fBodyBodyAccJerkMag-mean()" -0.557981319431034
18 "walkupstairs" "fBodyBodyGyroMag-mean()" -0.647784577241379
18 "walkupstairs" "fBodyBodyGyroJerkMag-mean()" -0.813933572241379
18 "walkupstairs" "tBodyAcc-std()-X" -0.372239110172414
18 "walkupstairs" "tBodyAcc-std()-Y" -0.209637293844828
18 "walkupstairs" "tBodyAcc-std()-Z" -0.321280529482759
18 "walkupstairs" "tGravityAcc-std()-X" -0.962524363448276
18 "walkupstairs" "tGravityAcc-std()-Y" -0.943717763965517
18 "walkupstairs" "tGravityAcc-std()-Z" -0.909861976724138
18 "walkupstairs" "tBodyAccJerk-std()-X" -0.546413166724138
18 "walkupstairs" "tBodyAccJerk-std()-Y" -0.558151335344828
18 "walkupstairs" "tBodyAccJerk-std()-Z" -0.75042087362069
18 "walkupstairs" "tBodyGyro-std()-X" -0.587325278965517
18 "walkupstairs" "tBodyGyro-std()-Y" -0.516140172068966
18 "walkupstairs" "tBodyGyro-std()-Z" -0.427908345172414
18 "walkupstairs" "tBodyGyroJerk-std()-X" -0.752457825862069
18 "walkupstairs" "tBodyGyroJerk-std()-Y" -0.818200275344828
18 "walkupstairs" "tBodyGyroJerk-std()-Z" -0.707211980689655
18 "walkupstairs" "tBodyAccMag-std()" -0.362575214655172
18 "walkupstairs" "tGravityAccMag-std()" -0.362575214655172
18 "walkupstairs" "tBodyAccJerkMag-std()" -0.561834962
18 "walkupstairs" "tBodyGyroMag-std()" -0.526858314310345
18 "walkupstairs" "tBodyGyroJerkMag-std()" -0.820652744482759
18 "walkupstairs" "fBodyAcc-std()-X" -0.343674067068966
18 "walkupstairs" "fBodyAcc-std()-Y" -0.1909880035
18 "walkupstairs" "fBodyAcc-std()-Z" -0.280710300810345
18 "walkupstairs" "fBodyAccJerk-std()-X" -0.559301132413793
18 "walkupstairs" "fBodyAccJerk-std()-Y" -0.574310986206897
18 "walkupstairs" "fBodyAccJerk-std()-Z" -0.775335060689655
18 "walkupstairs" "fBodyGyro-std()-X" -0.594781755862069
18 "walkupstairs" "fBodyGyro-std()-Y" -0.457961988965517
18 "walkupstairs" "fBodyGyro-std()-Z" -0.461860844482759
18 "walkupstairs" "fBodyAccMag-std()" -0.432288762931034
18 "walkupstairs" "fBodyBodyAccJerkMag-std()" -0.569266703793103
18 "walkupstairs" "fBodyBodyGyroMag-std()" -0.534987692068966
18 "walkupstairs" "fBodyBodyGyroJerkMag-std()" -0.844064912948276
19 "lay" "tBodyAcc-mean()-X" 0.272793160843374
19 "lay" "tBodyAcc-mean()-Y" -0.0170110886783133
19 "lay" "tBodyAcc-mean()-Z" -0.109610707771084
19 "lay" "tGravityAcc-mean()-X" -0.607990225060241
19 "lay" "tGravityAcc-mean()-Y" 0.703573927228916
19 "lay" "tGravityAcc-mean()-Z" 0.669095260361446
19 "lay" "tBodyAccJerk-mean()-X" 0.0772104908650602
19 "lay" "tBodyAccJerk-mean()-Y" 0.012128505706747
19 "lay" "tBodyAccJerk-mean()-Z" -0.0019796793993012
19 "lay" "tBodyGyro-mean()-X" -0.0312493067908964
19 "lay" "tBodyGyro-mean()-Y" -0.0946584608554217
19 "lay" "tBodyGyro-mean()-Z" 0.107590044240964
19 "lay" "tBodyGyroJerk-mean()-X" -0.0958981267108434
19 "lay" "tBodyGyroJerk-mean()-Y" -0.0361406495003614
19 "lay" "tBodyGyroJerk-mean()-Z" -0.0606504687710843
19 "lay" "tBodyAccMag-mean()" -0.965223788795181
19 "lay" "tGravityAccMag-mean()" -0.965223788795181
19 "lay" "tBodyAccJerkMag-mean()" -0.984791457349398
19 "lay" "tBodyGyroMag-mean()" -0.952337955180723
19 "lay" "tBodyGyroJerkMag-mean()" -0.985391578192771
19 "lay" "fBodyAcc-mean()-X" -0.97456862253012
19 "lay" "fBodyAcc-mean()-Y" -0.971651487349398
19 "lay" "fBodyAcc-mean()-Z" -0.983612851807229
19 "lay" "fBodyAccJerk-mean()-X" -0.983521001566265
19 "lay" "fBodyAccJerk-mean()-Y" -0.975062940722892
19 "lay" "fBodyAccJerk-mean()-Z" -0.986503364578313
19 "lay" "fBodyGyro-mean()-X" -0.974015714939759
19 "lay" "fBodyGyro-mean()-Y" -0.970655617710843
19 "lay" "fBodyGyro-mean()-Z" -0.972403690361446
19 "lay" "fBodyAccMag-mean()" -0.970297365903614
19 "lay" "fBodyBodyAccJerkMag-mean()" -0.980898927831325
19 "lay" "fBodyBodyGyroMag-mean()" -0.964008651084337
19 "lay" "fBodyBodyGyroJerkMag-mean()" -0.982380744096386
19 "lay" "tBodyAcc-std()-X" -0.965072484337349
19 "lay" "tBodyAcc-std()-Y" -0.971856401566265
19 "lay" "tBodyAcc-std()-Z" -0.981489534578313
19 "lay" "tGravityAcc-std()-X" -0.959040573253012
19 "lay" "tGravityAcc-std()-Y" -0.986733208313253
19 "lay" "tGravityAcc-std()-Z" -0.987921420361446
19 "lay" "tBodyAccJerk-std()-X" -0.983608391807229
19 "lay" "tBodyAccJerk-std()-Y" -0.974712838313253
19 "lay" "tBodyAccJerk-std()-Z" -0.988309125542169
19 "lay" "tBodyGyro-std()-X" -0.980987538072289
19 "lay" "tBodyGyro-std()-Y" -0.961904951927711
19 "lay" "tBodyGyro-std()-Z" -0.971222995542169
19 "lay" "tBodyGyroJerk-std()-X" -0.976781441927711
19 "lay" "tBodyGyroJerk-std()-Y" -0.984680853493976
19 "lay" "tBodyGyroJerk-std()-Z" -0.986833138795181
19 "lay" "tBodyAccMag-std()" -0.960699010361446
19 "lay" "tGravityAccMag-std()" -0.960699010361446
19 "lay" "tBodyAccJerkMag-std()" -0.980940397469879
19 "lay" "tBodyGyroMag-std()" -0.953679621566265
19 "lay" "tBodyGyroJerkMag-std()" -0.980646791566265
19 "lay" "fBodyAcc-std()-X" -0.962130590361446
19 "lay" "fBodyAcc-std()-Y" -0.973104466987952
19 "lay" "fBodyAcc-std()-Z" -0.981056787228916
19 "lay" "fBodyAccJerk-std()-X" -0.985231156626506
19 "lay" "fBodyAccJerk-std()-Y" -0.976142744819277
19 "lay" "fBodyAccJerk-std()-Z" -0.988671893493976
19 "lay" "fBodyGyro-std()-X" -0.983476644216867
19 "lay" "fBodyGyro-std()-Y" -0.957938916024096
19 "lay" "fBodyGyro-std()-Z" -0.973475561686747
19 "lay" "fBodyAccMag-std()" -0.961530251807229
19 "lay" "fBodyBodyAccJerkMag-std()" -0.979704924939759
19 "lay" "fBodyBodyGyroMag-std()" -0.955256404939759
19 "lay" "fBodyBodyGyroJerkMag-std()" -0.979616374698795
19 "sit" "tBodyAcc-mean()-X" 0.273714976986301
19 "sit" "tBodyAcc-mean()-Y" -0.0159202247
19 "sit" "tBodyAcc-mean()-Z" -0.106026081890411
19 "sit" "tGravityAcc-mean()-X" 0.58793109739726
19 "sit" "tGravityAcc-mean()-Y" 0.334111527671233
19 "sit" "tGravityAcc-mean()-Z" 0.47688702960274
19 "sit" "tBodyAccJerk-mean()-X" 0.0751139419054795
19 "sit" "tBodyAccJerk-mean()-Y" 0.0110394734405479
19 "sit" "tBodyAccJerk-mean()-Z" 0.00260127686145205
19 "sit" "tBodyGyro-mean()-X" -0.0197644454575342
19 "sit" "tBodyGyro-mean()-Y" -0.0510190549589041
19 "sit" "tBodyGyro-mean()-Z" 0.0977393624606849
19 "sit" "tBodyGyroJerk-mean()-X" -0.0997378490424658
19 "sit" "tBodyGyroJerk-mean()-Y" -0.0447699110821918
19 "sit" "tBodyGyroJerk-mean()-Z" -0.0576164747369863
19 "sit" "tBodyAccMag-mean()" -0.960595351917808
19 "sit" "tGravityAccMag-mean()" -0.960595351917808
19 "sit" "tBodyAccJerkMag-mean()" -0.986656891917808
19 "sit" "tBodyGyroMag-mean()" -0.937866027945205
19 "sit" "tBodyGyroJerkMag-mean()" -0.989489900821918
19 "sit" "fBodyAcc-mean()-X" -0.979688233424657
19 "sit" "fBodyAcc-mean()-Y" -0.960306859863014
19 "sit" "fBodyAcc-mean()-Z" -0.967302859315069
19 "sit" "fBodyAccJerk-mean()-X" -0.987188176575342
19 "sit" "fBodyAccJerk-mean()-Y" -0.97938252890411
19 "sit" "fBodyAccJerk-mean()-Z" -0.984275563561644
19 "sit" "fBodyGyro-mean()-X" -0.978553163424657
19 "sit" "fBodyGyro-mean()-Y" -0.969283190684932
19 "sit" "fBodyGyro-mean()-Z" -0.968201300958904
19 "sit" "fBodyAccMag-mean()" -0.964139448767123
19 "sit" "fBodyBodyAccJerkMag-mean()" -0.984270847534247
19 "sit" "fBodyBodyGyroMag-mean()" -0.963926686027397
19 "sit" "fBodyBodyGyroJerkMag-mean()" -0.987095378082192
19 "sit" "tBodyAcc-std()-X" -0.976902961917808
19 "sit" "tBodyAcc-std()-Y" -0.948754230136986
19 "sit" "tBodyAcc-std()-Z" -0.952952521917808
19 "sit" "tGravityAcc-std()-X" -0.969647589863014
19 "sit" "tGravityAcc-std()-Y" -0.967228590821918
19 "sit" "tGravityAcc-std()-Z" -0.957749730410959
19 "sit" "tBodyAccJerk-std()-X" -0.987486571506849
19 "sit" "tBodyAccJerk-std()-Y" -0.979540332191781
19 "sit" "tBodyAccJerk-std()-Z" -0.986932399315068
19 "sit" "tBodyGyro-std()-X" -0.979104094657534
19 "sit" "tBodyGyro-std()-Y" -0.96070154369863
19 "sit" "tBodyGyro-std()-Z" -0.964425861780822
19 "sit" "tBodyGyroJerk-std()-X" -0.98812051739726
19 "sit" "tBodyGyroJerk-std()-Y" -0.987953363835616
19 "sit" "tBodyGyroJerk-std()-Z" -0.985537450958904
19 "sit" "tBodyAccMag-std()" -0.953233772465753
19 "sit" "tGravityAccMag-std()" -0.953233772465753
19 "sit" "tBodyAccJerkMag-std()" -0.984812796164384
19 "sit" "tBodyGyroMag-std()" -0.947615939863014
19 "sit" "tBodyGyroJerkMag-std()" -0.986308437808219
19 "sit" "fBodyAcc-std()-X" -0.975790920547945
19 "sit" "fBodyAcc-std()-Y" -0.946007731780822
19 "sit" "fBodyAcc-std()-Z" -0.948532910136986
19 "sit" "fBodyAccJerk-std()-X" -0.989019211780822
19 "sit" "fBodyAccJerk-std()-Y" -0.981297514657534
19 "sit" "fBodyAccJerk-std()-Z" -0.988305045616438
19 "sit" "fBodyGyro-std()-X" -0.97963948369863
19 "sit" "fBodyGyro-std()-Y" -0.956472045068493
19 "sit" "fBodyGyro-std()-Z" -0.966535336438356
19 "sit" "fBodyAccMag-std()" -0.954046991232877
19 "sit" "fBodyBodyAccJerkMag-std()" -0.984437181780822
19 "sit" "fBodyBodyGyroMag-std()" -0.946873730547945
19 "sit" "fBodyBodyGyroJerkMag-std()" -0.985980062465753
19 "stand" "tBodyAcc-mean()-X" 0.276203910821918
19 "stand" "tBodyAcc-mean()-Y" -0.0166589182575342
19 "stand" "tBodyAcc-mean()-Z" -0.111605348917808
19 "stand" "tGravityAcc-mean()-X" 0.941932295479452
19 "stand" "tGravityAcc-mean()-Y" -0.228804522739726
19 "stand" "tGravityAcc-mean()-Z" 0.119470314890411
19 "stand" "tBodyAccJerk-mean()-X" 0.0765268199041096
19 "stand" "tBodyAccJerk-mean()-Y" -0.00548110816479452
19 "stand" "tBodyAccJerk-mean()-Z" 0.00521625913357534
19 "stand" "tBodyGyro-mean()-X" -0.0276005172942466
19 "stand" "tBodyGyro-mean()-Y" -0.0595355399726027
19 "stand" "tBodyGyro-mean()-Z" 0.0762838520215069
19 "stand" "tBodyGyroJerk-mean()-X" -0.095650053639726
19 "stand" "tBodyGyroJerk-mean()-Y" -0.0445009892547945
19 "stand" "tBodyGyroJerk-mean()-Z" -0.0556333572579452
19 "stand" "tBodyAccMag-mean()" -0.901749735986301
19 "stand" "tGravityAccMag-mean()" -0.901749735986301
19 "stand" "tBodyAccJerkMag-mean()" -0.939248662739726
19 "stand" "tBodyGyroMag-mean()" -0.903505457109589
19 "stand" "tBodyGyroJerkMag-mean()" -0.95962591
19 "stand" "fBodyAcc-mean()-X" -0.939977431424658
19 "stand" "fBodyAcc-mean()-Y" -0.901416209973973
19 "stand" "fBodyAcc-mean()-Z" -0.935588582054795
19 "stand" "fBodyAccJerk-mean()-X" -0.944959230547945
19 "stand" "fBodyAccJerk-mean()-Y" -0.929164595931507
19 "stand" "fBodyAccJerk-mean()-Z" -0.957292464931507
19 "stand" "fBodyGyro-mean()-X" -0.90781915920548
19 "stand" "fBodyGyro-mean()-Y" -0.94559801630137
19 "stand" "fBodyGyro-mean()-Z" -0.928738077808219
19 "stand" "fBodyAccMag-mean()" -0.915815836146575
19 "stand" "fBodyBodyAccJerkMag-mean()" -0.935156303835616
19 "stand" "fBodyBodyGyroMag-mean()" -0.927011480547945
19 "stand" "fBodyBodyGyroJerkMag-mean()" -0.96069451
19 "stand" "tBodyAcc-std()-X" -0.927545477435616
19 "stand" "tBodyAcc-std()-Y" -0.889119342653425
19 "stand" "tBodyAcc-std()-Z" -0.920391534383562
19 "stand" "tGravityAcc-std()-X" -0.989831106849315
19 "stand" "tGravityAcc-std()-Y" -0.973208030410959
19 "stand" "tGravityAcc-std()-Z" -0.958509620136986
19 "stand" "tBodyAccJerk-std()-X" -0.937386735753425
19 "stand" "tBodyAccJerk-std()-Y" -0.92573746999589
19 "stand" "tBodyAccJerk-std()-Z" -0.962866583424658
19 "stand" "tBodyGyro-std()-X" -0.919003226438356
19 "stand" "tBodyGyro-std()-Y" -0.939639691917808
19 "stand" "tBodyGyro-std()-Z" -0.93047295630137
19 "stand" "tBodyGyroJerk-std()-X" -0.936738761369863
19 "stand" "tBodyGyroJerk-std()-Y" -0.970429618219178
19 "stand" "tBodyGyroJerk-std()-Z" -0.953278355342466
19 "stand" "tBodyAccMag-std()" -0.908234287876712
19 "stand" "tGravityAccMag-std()" -0.908234287876712
19 "stand" "tBodyAccJerkMag-std()" -0.938350427808219
19 "stand" "tBodyGyroMag-std()" -0.905411688630137
19 "stand" "tBodyGyroJerkMag-std()" -0.961168069452055
19 "stand" "fBodyAcc-std()-X" -0.924012928589041
19 "stand" "fBodyAcc-std()-Y" -0.889834452
19 "stand" "fBodyAcc-std()-Z" -0.918456587808219
19 "stand" "fBodyAccJerk-std()-X" -0.935636076219178
19 "stand" "fBodyAccJerk-std()-Y" -0.927402104506849
19 "stand" "fBodyAccJerk-std()-Z" -0.967225760273973
19 "stand" "fBodyGyro-std()-X" -0.923474273013699
19 "stand" "fBodyGyro-std()-Y" -0.937063021917808
19 "stand" "fBodyGyro-std()-Z" -0.937763458767123
19 "stand" "fBodyAccMag-std()" -0.918199032643836
19 "stand" "fBodyBodyAccJerkMag-std()" -0.942182068356164
19 "stand" "fBodyBodyGyroMag-std()" -0.908554944520548
19 "stand" "fBodyBodyGyroJerkMag-std()" -0.964796728356164
19 "walk" "tBodyAcc-mean()-X" 0.272022225576923
19 "walk" "tBodyAcc-mean()-Y" -0.0204310476903846
19 "walk" "tBodyAcc-mean()-Z" -0.122011310942308
19 "walk" "tGravityAcc-mean()-X" 0.81328894
19 "walk" "tGravityAcc-mean()-Y" -0.151201366538462
19 "walk" "tGravityAcc-mean()-Z" -0.0266866812307692
19 "walk" "tBodyAccJerk-mean()-X" 0.0826887794461539
19 "walk" "tBodyAccJerk-mean()-Y" 0.00102929207310615
19 "walk" "tBodyAccJerk-mean()-Z" -0.0282449406826923
19 "walk" "tBodyGyro-mean()-X" -0.0165020910278846
19 "walk" "tBodyGyro-mean()-Y" -0.0809925898769231
19 "walk" "tBodyGyro-mean()-Z" 0.0810837191730769
19 "walk" "tBodyGyroJerk-mean()-X" -0.0696587011192308
19 "walk" "tBodyGyroJerk-mean()-Y" -0.0353864729038462
19 "walk" "tBodyGyroJerk-mean()-Z" -0.0575101174230769
19 "walk" "tBodyAccMag-mean()" -0.0147309698653846
19 "walk" "tGravityAccMag-mean()" -0.0147309698653846
19 "walk" "tBodyAccJerkMag-mean()" 0.0205940647788462
19 "walk" "tBodyGyroMag-mean()" 0.0124572478153846
19 "walk" "tBodyGyroJerkMag-mean()" -0.231637438692308
19 "walk" "fBodyAcc-mean()-X" -0.0991880547307692
19 "walk" "fBodyAcc-mean()-Y" 0.0705626356630769
19 "walk" "fBodyAcc-mean()-Z" -0.179720004826923
19 "walk" "fBodyAccJerk-mean()-X" -0.04448180358
19 "walk" "fBodyAccJerk-mean()-Y" -0.0726387679480769
19 "walk" "fBodyAccJerk-mean()-Z" -0.210613949211538
19 "walk" "fBodyGyro-mean()-X" 0.11964482225
19 "walk" "fBodyGyro-mean()-Y" -0.163824841409615
19 "walk" "fBodyGyro-mean()-Z" -0.0880159382388462
19 "walk" "fBodyAccMag-mean()" -0.0483253443013462
19 "walk" "fBodyBodyAccJerkMag-mean()" -0.0200712345542308
19 "walk" "fBodyBodyGyroMag-mean()" -0.173154159351923
19 "walk" "fBodyBodyGyroJerkMag-mean()" -0.320729785692308
19 "walk" "tBodyAcc-std()-X" -0.115540561854038
19 "walk" "tBodyAcc-std()-Y" 0.0842453908009615
19 "walk" "tBodyAcc-std()-Z" -0.20736154285
19 "walk" "tGravityAcc-std()-X" -0.971422106346154
19 "walk" "tGravityAcc-std()-Y" -0.9625566275
19 "walk" "tGravityAcc-std()-Z" -0.933569745384615
19 "walk" "tBodyAccJerk-std()-X" 0.0251080272194231
19 "walk" "tBodyAccJerk-std()-Y" -0.00626100538461539
19 "walk" "tBodyAccJerk-std()-Z" -0.256787661494231
19 "walk" "tBodyGyro-std()-X" -0.109607243065385
19 "walk" "tBodyGyro-std()-Y" -0.176626147148269
19 "walk" "tBodyGyro-std()-Z" -0.172322887655769
19 "walk" "tBodyGyroJerk-std()-X" -0.0116224773019231
19 "walk" "tBodyGyroJerk-std()-Y" -0.346907434884615
19 "walk" "tBodyGyroJerk-std()-Z" -0.274808645536538
19 "walk" "tBodyAccMag-std()" -0.168619455443654
19 "walk" "tGravityAccMag-std()" -0.168619455443654
19 "walk" "tBodyAccJerkMag-std()" -0.0558992929230769
19 "walk" "tBodyGyroMag-std()" -0.1047630345
19 "walk" "tBodyGyroJerkMag-std()" -0.332029218488462
19 "walk" "fBodyAcc-std()-X" -0.123482261951923
19 "walk" "fBodyAcc-std()-Y" 0.0219436997211538
19 "walk" "fBodyAcc-std()-Z" -0.291030028409615
19 "walk" "fBodyAccJerk-std()-X" 0.00600900162115385
19 "walk" "fBodyAccJerk-std()-Y" -0.000117980734615386
19 "walk" "fBodyAccJerk-std()-Z" -0.301553431859423
19 "walk" "fBodyGyro-std()-X" -0.183491083860769
19 "walk" "fBodyGyro-std()-Y" -0.192050702519231
19 "walk" "fBodyGyro-std()-Z" -0.278741848307692
19 "walk" "fBodyAccMag-std()" -0.375691237788462
19 "walk" "fBodyBodyAccJerkMag-std()" -0.111158124796154
19 "walk" "fBodyBodyGyroMag-std()" -0.213482818271154
19 "walk" "fBodyBodyGyroJerkMag-std()" -0.395197776153846
19 "walkdownstairs" "tBodyAcc-mean()-X" 0.284338391564103
19 "walkdownstairs" "tBodyAcc-mean()-Y" -0.0121017498864359
19 "walkdownstairs" "tBodyAcc-mean()-Z" -0.119676160994308
19 "walkdownstairs" "tGravityAcc-mean()-X" 0.883136251282051
19 "walkdownstairs" "tGravityAcc-mean()-Y" -0.234327822051282
19 "walkdownstairs" "tGravityAcc-mean()-Z" -0.125511982301795
19 "walkdownstairs" "tBodyAccJerk-mean()-X" 0.115187964461538
19 "walkdownstairs" "tBodyAccJerk-mean()-Y" -0.00456756402564102
